Right_Flipped_Neuron,Left_Neuron,Score
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346494680040.swc,-0.882150213
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346471756187.swc,-0.882115245
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346459651076.swc,-0.882071215
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346507532063.swc,-0.882020473
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346489697881.swc,-0.881968996
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346501162584.swc,-0.881927802
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346502609063.swc,-0.881880517
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346481985981.swc,-0.881826365
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346504748934.swc,-0.881798202
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346500948636.swc,-0.881782351
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346494455784.swc,-0.881740752
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346498409009.swc,-0.881740665
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346481055200.swc,-0.881739479
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346501326733.swc,-0.88173422
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346482006461.swc,-0.88172402
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346491240312.swc,-0.881703901
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346509677370.swc,-0.881684368
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346480881885.swc,-0.881683651
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346483541141.swc,-0.881680893
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346493144896.swc,-0.881640742
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346486370962.swc,-0.881517548
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346494458759.swc,-0.881507332
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346510963330.swc,-0.881492924
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346492390188.swc,-0.88142663
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346483903381.swc,-0.881417733
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346483038117.swc,-0.88141494
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346479320018.swc,-0.881410717
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346491927314.swc,-0.881409591
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346512194862.swc,-0.881390234
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346489929433.swc,-0.881336502
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346493878073.swc,-0.881317787
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346491739966.swc,-0.881317687
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346500236287.swc,-0.881287981
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346486733281.swc,-0.881253648
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346479633883.swc,-0.881246479
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346492715694.swc,-0.881243047
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346513926169.swc,-0.881021695
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346499563358.swc,-0.881012552
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346504084064.swc,-0.880995963
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346494780554.swc,-0.880890397
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346478252245.swc,-0.880799905
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346502030921.swc,-0.880756094
right_flipped_neuron_648518346493144896.swc,left_neuron_648518346497417601.swc,-0.880634764
