Right_Flipped_Neuron,Left_Neuron,Score
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346481985981.swc,-0.88378928
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346502609063.swc,-0.883409686
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346491739966.swc,-0.883245441
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346494780554.swc,-0.88307705
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346504748934.swc,-0.882994653
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346491240312.swc,-0.882987088
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346482006461.swc,-0.882560442
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346507532063.swc,-0.882434673
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346486370962.swc,-0.88219349
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346491927314.swc,-0.882176292
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346500236287.swc,-0.882086563
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346459651076.swc,-0.882055822
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346494455784.swc,-0.882031231
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346479320018.swc,-0.88199929
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346512194862.swc,-0.881943148
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346479633883.swc,-0.881903093
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346493878073.swc,-0.881891737
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346497417601.swc,-0.881891137
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346510963330.swc,-0.881862512
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346509677370.swc,-0.881853071
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346494680040.swc,-0.881833727
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346481055200.swc,-0.881825344
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346483541141.swc,-0.881801936
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346499563358.swc,-0.88171888
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346489929433.swc,-0.881629126
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346486733281.swc,-0.881622781
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346501326733.swc,-0.881622459
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346492715694.swc,-0.881618037
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346494458759.swc,-0.881580958
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346480881885.swc,-0.881561588
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346489697881.swc,-0.881434998
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346483903381.swc,-0.881350338
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346493144896.swc,-0.88131903
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346513926169.swc,-0.881313178
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346500948636.swc,-0.881294284
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346498409009.swc,-0.881250455
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346478252245.swc,-0.881225217
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346471756187.swc,-0.88114951
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346502030921.swc,-0.88106275
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346492390188.swc,-0.880989416
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346483038117.swc,-0.880976128
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346504084064.swc,-0.880901909
right_flipped_neuron_648518346494780554.swc,left_neuron_648518346501162584.swc,-0.88068603
