Right_Flipped_Neuron,Left_Neuron,Score
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346491927314.swc,-0.881974099
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346507532063.swc,-0.881897448
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346483541141.swc,-0.881849716
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346497417601.swc,-0.881819798
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346510963330.swc,-0.881804396
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346479633883.swc,-0.881798572
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346481985981.swc,-0.881775968
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346494455784.swc,-0.881759148
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346501326733.swc,-0.881731464
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346489697881.swc,-0.881696937
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346478252245.swc,-0.88167461
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346471756187.swc,-0.881663038
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346483038117.swc,-0.881558138
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346482006461.swc,-0.881537508
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346502609063.swc,-0.88152034
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346512194862.swc,-0.881516743
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346479320018.swc,-0.881491934
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346492390188.swc,-0.881485854
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346486370962.swc,-0.881479682
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346498409009.swc,-0.881430504
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346501162584.swc,-0.881424225
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346489929433.swc,-0.881399549
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346494458759.swc,-0.881387854
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346500948636.swc,-0.881359695
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346504748934.swc,-0.88131526
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346500236287.swc,-0.881300327
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346491739966.swc,-0.881295733
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346494780554.swc,-0.881286548
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346480881885.swc,-0.881272011
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346492715694.swc,-0.881262226
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346459651076.swc,-0.881256267
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346493878073.swc,-0.881222008
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346483903381.swc,-0.881220256
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346509677370.swc,-0.881147349
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346504084064.swc,-0.881091609
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346486733281.swc,-0.881076474
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346502030921.swc,-0.881067946
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346481055200.swc,-0.881062544
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346491240312.swc,-0.881042704
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346494680040.swc,-0.880946195
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346493144896.swc,-0.880870514
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346499563358.swc,-0.880773945
right_flipped_neuron_648518346482006461.swc,left_neuron_648518346513926169.swc,-0.880605243
