Right_Flipped_Neuron,Left_Neuron,Score
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346497417601.swc,-0.882849918
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346483903381.swc,-0.882496904
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346480881885.swc,-0.882288382
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346512194862.swc,-0.882135619
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346479633883.swc,-0.88199944
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346510963330.swc,-0.881900032
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346500236287.swc,-0.881788379
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346491240312.swc,-0.881785988
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346483038117.swc,-0.881720706
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346489929433.swc,-0.881696385
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346507532063.swc,-0.881684487
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346501326733.swc,-0.881661707
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346481055200.swc,-0.881658811
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346481985981.swc,-0.881656599
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346489697881.swc,-0.881654427
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346499563358.swc,-0.881623276
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346479320018.swc,-0.881566887
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346494780554.swc,-0.881561088
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346504748934.swc,-0.881551051
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346486370962.swc,-0.881454988
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346483541141.swc,-0.881452133
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346459651076.swc,-0.881404207
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346494458759.swc,-0.881393111
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346509677370.swc,-0.881371304
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346491927314.swc,-0.88136752
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346502609063.swc,-0.881330844
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346494455784.swc,-0.881319383
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346493144896.swc,-0.881304452
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346504084064.swc,-0.881290671
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346491739966.swc,-0.881263443
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346513926169.swc,-0.881249071
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346492715694.swc,-0.881236166
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346492390188.swc,-0.881204889
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346493878073.swc,-0.881200149
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346494680040.swc,-0.881146571
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346501162584.swc,-0.881020092
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346471756187.swc,-0.880974048
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346482006461.swc,-0.880960846
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346500948636.swc,-0.88081888
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346478252245.swc,-0.880811017
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346498409009.swc,-0.880790412
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346502030921.swc,-0.880733976
right_flipped_neuron_648518346486370962.swc,left_neuron_648518346486733281.swc,-0.880324563
