Right_Flipped_Neuron,Left_Neuron,Score
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346491739966.swc,-0.882787996
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346502609063.swc,-0.882619296
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346494455784.swc,-0.882534654
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346494780554.swc,-0.88249399
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346481985981.swc,-0.882368774
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346491240312.swc,-0.882340279
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346507532063.swc,-0.882207609
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346500948636.swc,-0.882191998
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346459651076.swc,-0.882099855
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346493878073.swc,-0.881987971
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346489929433.swc,-0.881975657
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346501326733.swc,-0.881899464
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346504748934.swc,-0.881885769
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346479320018.swc,-0.881844566
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346500236287.swc,-0.881826327
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346494680040.swc,-0.881815205
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346493144896.swc,-0.881804165
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346486370962.swc,-0.881732738
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346512194862.swc,-0.881711233
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346491927314.swc,-0.881656162
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346492390188.swc,-0.881601645
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346504084064.swc,-0.881595171
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346483038117.swc,-0.881571061
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346489697881.swc,-0.8815688
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346492715694.swc,-0.881538166
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346483541141.swc,-0.88151645
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346483903381.swc,-0.881410866
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346499563358.swc,-0.881389852
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346471756187.swc,-0.881379303
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346498409009.swc,-0.881352654
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346481055200.swc,-0.881318978
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346482006461.swc,-0.88131029
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346510963330.swc,-0.881289773
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346513926169.swc,-0.881175097
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346494458759.swc,-0.881161875
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346501162584.swc,-0.881113083
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346479633883.swc,-0.880800719
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346486733281.swc,-0.880774993
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346502030921.swc,-0.880774897
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346497417601.swc,-0.880773823
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346509677370.swc,-0.880769321
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346478252245.swc,-0.880676582
right_flipped_neuron_648518346489697881.swc,left_neuron_648518346480881885.swc,-0.880270852
