Right_Flipped_Neuron,Left_Neuron,Score
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346512194862.swc,-0.882792539
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346502609063.swc,-0.882472976
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346497417601.swc,-0.882285481
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346481985981.swc,-0.882156325
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346491240312.swc,-0.882134013
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346513926169.swc,-0.882125257
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346479320018.swc,-0.882068644
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346491927314.swc,-0.882062023
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346481055200.swc,-0.881853959
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346494455784.swc,-0.88184186
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346501326733.swc,-0.881810167
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346504084064.swc,-0.881790763
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346480881885.swc,-0.88173454
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346483903381.swc,-0.881677543
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346459651076.swc,-0.881648956
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346491739966.swc,-0.881647453
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346494780554.swc,-0.881482017
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346483038117.swc,-0.88148053
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346493144896.swc,-0.881470201
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346478252245.swc,-0.881440812
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346492390188.swc,-0.881420901
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346500948636.swc,-0.881400029
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346493878073.swc,-0.881315015
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346492715694.swc,-0.881282587
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346489697881.swc,-0.881261825
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346501162584.swc,-0.881223432
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346504748934.swc,-0.881223164
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346486370962.swc,-0.881222207
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346494458759.swc,-0.881204736
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346489929433.swc,-0.881193854
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346507532063.swc,-0.881159416
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346483541141.swc,-0.881117852
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346479633883.swc,-0.881110265
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346482006461.swc,-0.881085077
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346471756187.swc,-0.881069531
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346499563358.swc,-0.881051797
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346486733281.swc,-0.880960412
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346494680040.swc,-0.880767322
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346500236287.swc,-0.880696918
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346498409009.swc,-0.880636896
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346510963330.swc,-0.880629785
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346502030921.swc,-0.880509691
right_flipped_neuron_648518346492715694.swc,left_neuron_648518346509677370.swc,-0.880127383
