Right_Flipped_Neuron,Left_Neuron,Score
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346478252245.swc,-0.881897834
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346493878073.swc,-0.881867585
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346502609063.swc,-0.881791666
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346500948636.swc,-0.881777094
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346492390188.swc,-0.881773041
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346489929433.swc,-0.881770578
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346513926169.swc,-0.881734984
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346481985981.swc,-0.881643478
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346491240312.swc,-0.881639807
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346481055200.swc,-0.881597574
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346498409009.swc,-0.881597439
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346494455784.swc,-0.881546499
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346479633883.swc,-0.88152853
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346486370962.swc,-0.881516691
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346492715694.swc,-0.88150648
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346504084064.swc,-0.881498258
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346497417601.swc,-0.881476885
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346471756187.swc,-0.881440523
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346501162584.swc,-0.881420877
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346494780554.swc,-0.881402987
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346494680040.swc,-0.88138063
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346501326733.swc,-0.881370086
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346510963330.swc,-0.881351913
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346509677370.swc,-0.881325228
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346486733281.swc,-0.881283155
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346479320018.swc,-0.881274344
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346480881885.swc,-0.8812356
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346499563358.swc,-0.881217995
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346483038117.swc,-0.881211333
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346512194862.swc,-0.881185107
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346459651076.swc,-0.881175924
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346491927314.swc,-0.881116213
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346502030921.swc,-0.881079405
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346494458759.swc,-0.88107218
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346491739966.swc,-0.881035373
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346507532063.swc,-0.881027518
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346483541141.swc,-0.881007617
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346489697881.swc,-0.8809115
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346500236287.swc,-0.880884702
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346483903381.swc,-0.88078824
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346482006461.swc,-0.880734725
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346504748934.swc,-0.880718893
right_flipped_neuron_648518346502030921.swc,left_neuron_648518346493144896.swc,-0.880541726
